game_id,team,week,name,pass_type,x,y
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,-9.984586776188763,3.9502044616912517
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,20.189832016175487,4.1267868745939085
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,-11.917938469729922,-3.8315052547013146
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,9.79054796938309,7.319029042045935
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,17.891660386240616,-0.5221975411479906
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,23.271012263537006,2.202775149795018
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,20.436224135980716,-0.7526224530159394
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,3.1658631981873824,5.205432636605857
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,5.634027290066846,5.215987062276833
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,-16.375990583608882,-1.1600157051982465
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,-21.190563182527207,2.853638726445749
2019092208,arizona-cardinals,3,Kyler Murray,COMPLETE,12.027500642318266,5.190041663471612
2019092208,arizona-cardinals,3,Kyler Murray,TOUCHDOWN,10.923806147051067,-2.229780801209377
2019092208,arizona-cardinals,3,Kyler Murray,TOUCHDOWN,-7.550860398052294,-7.774838330393884
2019092208,arizona-cardinals,3,Kyler Murray,INTERCEPTION,-12.200336530546616,21.573630941302635
2019092208,arizona-cardinals,3,Kyler Murray,INTERCEPTION,-21.969359864114157,15.46588867461142
2019092208,arizona-cardinals,3,Kyler Murray,INCOMPLETE,12.55352397966891,3.1611623143881133
2019092208,arizona-cardinals,3,Kyler Murray,INCOMPLETE,-18.60563352099308,5.863123993558791
2019092208,arizona-cardinals,3,Kyler Murray,INCOMPLETE,-3.294125877535097,42.37562463256915
2019092208,arizona-cardinals,3,Kyler Murray,INCOMPLETE,-24.80094067813347,23.841560065188812
2019092208,arizona-cardinals,3,Kyler Murray,INCOMPLETE,-10.971267149751371,10.52967742998897
2019092208,arizona-cardinals,3,Kyler Murray,INCOMPLETE,6.782272389333083,3.695918761022906
2019092208,arizona-cardinals,3,Kyler Murray,INCOMPLETE,17.222012480499174,-2.794506691565455
2019092208,arizona-cardinals,3,Kyler Murray,INCOMPLETE,16.72904719495867,5.06547792637031
2019092208,arizona-cardinals,3,Kyler Murray,INCOMPLETE,13.712677911627791,-2.698545305061542
2019092208,arizona-cardinals,3,Kyler Murray,INCOMPLETE,-26.328923351670934,25.59825489650057
2019092208,arizona-cardinals,3,Kyler Murray,INCOMPLETE,,
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,12.760304875194919,5.271318342151662
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,-19.495943305672288,-2.964575047339854
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,-8.142344148989913,-2.1381408653381273
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,3.5695429812337514,4.50269473125458
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,-23.829137117676037,3.7111869980395755
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,17.622968029863962,-0.5207608969513249
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,12.746017859885288,15.963826520821467
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,9.682864536628626,-6.264124391858314
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,-9.663374049855689,6.550302075124815
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,0.27251750433654315,-0.533441866775151
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,6.618873288264787,5.673166111437737
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,8.804290367906024,4.247263977948284
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,-16.634917233256584,-4.335641018891326
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,-24.23482837321165,8.538509013179178
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,10.327234289371491,13.25429611540735
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,-20.01937730655732,0.12653478470891544
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,13.088030924626729,0.2836700859300049
2019092908,arizona-cardinals,4,Kyler Murray,COMPLETE,18.4751842823712,3.953734520490781
